11-Jan-2017 02-56-50	Test trial 220 end
11-Jan-2017 02-56-50	Test trial 221 begins
11-Jan-2017 02-56-53	Test trial 221 end
11-Jan-2017 02-56-53	Test trial 222 begins
11-Jan-2017 02-56-56	Test trial 222 end
11-Jan-2017 02-56-56	Test trial 223 begins
11-Jan-2017 02-56-59	Test trial 223 end
11-Jan-2017 02-56-59	Test trial 224 begins
11-Jan-2017 02-57-02	Test trial 224 end
11-Jan-2017 02-57-02	Test trial 225 begins
11-Jan-2017 02-57-06	Test trial 225 end
11-Jan-2017 02-57-06	Test trial 226 begins
11-Jan-2017 02-57-10	Test trial 226 end
11-Jan-2017 02-57-10	Test trial 227 begins
11-Jan-2017 02-57-13	Test trial 227 end
11-Jan-2017 02-57-13	Test trial 228 begins
11-Jan-2017 02-57-17	Test trial 228 end
11-Jan-2017 02-57-17	Test trial 229 begins
11-Jan-2017 02-57-22	Test trial 229 end
11-Jan-2017 02-57-22	Test trial 230 begins
11-Jan-2017 02-57-26	Test trial 230 end
11-Jan-2017 02-57-26	Test trial 231 begins
11-Jan-2017 02-57-29	Test trial 231 end
11-Jan-2017 02-57-29	Test trial 232 begins
11-Jan-2017 02-57-32	Test trial 232 end
11-Jan-2017 02-57-32	Test trial 233 begins
11-Jan-2017 02-57-37	Test trial 233 end
11-Jan-2017 02-57-37	Test trial 234 begins
11-Jan-2017 02-57-40	Test trial 234 end
11-Jan-2017 02-57-40	Test trial 235 begins
11-Jan-2017 02-57-44	Test trial 235 end
11-Jan-2017 02-57-44	Test trial 236 begins
11-Jan-2017 02-57-47	Test trial 236 end
11-Jan-2017 02-57-47	Test trial 237 begins
11-Jan-2017 02-57-50	Test trial 237 end
11-Jan-2017 02-57-50	Test trial 238 begins
11-Jan-2017 02-57-56	Test trial 238 end
11-Jan-2017 02-57-56	Test trial 239 begins
11-Jan-2017 02-58-03	Test trial 239 end
11-Jan-2017 02-58-03	Session ended
11-Jan-2017 02-58-31	saving starts
11-Jan-2017 02-58-31	saving finished. WE GOOD. maybe.
12-Jan-2017 10-49-20	Session initiated.
12-Jan-2017 10-49-20	constructing practice trials begins
12-Jan-2017 10-49-20	constructing practice trials end
12-Jan-2017 10-49-20	Practice trial constructed
12-Jan-2017 10-49-20	constructing test trials begins
12-Jan-2017 10-49-20	constructing test trials end
12-Jan-2017 10-49-20	Experiment trial constructed
12-Jan-2017 10-49-26	Multi-item arrangement session starts
12-Jan-2017 10-49-26	Practice session begins
12-Jan-2017 10-49-29	practice trial 0 begins
12-Jan-2017 10-50-14	practice trial 0 end
12-Jan-2017 10-50-14	practice trial 1 begins
12-Jan-2017 10-50-47	practice trial 1 end
12-Jan-2017 10-50-47	Test session begins
12-Jan-2017 10-50-49	test trial 0 begins
12-Jan-2017 10-51-56	test trial 0 end
12-Jan-2017 10-51-56	test trial 1 begins
12-Jan-2017 10-52-39	test trial 1 end
12-Jan-2017 10-52-39	test trial 2 begins
12-Jan-2017 10-53-21	test trial 2 end
12-Jan-2017 10-53-21	test trial 3 begins
12-Jan-2017 10-54-03	test trial 3 end
12-Jan-2017 10-54-03	test trial 4 begins
